GeneID	GSM4318505	GSM4318506	GSM4318507	GSM4318508	GSM4318509	GSM4318510
100133093	0	0	0	0	0	0
113939912	1.066	1.233	0.7211	0.9182	0.8788	0.7382
642517	1.322	1.517	0.9432	1.178	1.067	0.9728
107987147	1.058	1.314	0.4665	0.8668	1.012	0.7204
642826	0.8856	0.9517	0.4672	0.7115	0.7083	0.5949
1517	0	0	0	0	0.05912	0
112267862	0	0.01674	0	0	0.03323	0
439965	6.625	6.248	7.078	7.283	7.217	7.12
102724603	0	0.06927	0.0282	0.07043	0.03436	0.06264
102724593	0.09435	0.1968	0.3205	0.3002	0.1953	0.267
102724488	0.2371	0.3067	0.1973	0.2565	0.2503	0.2013
100996758	0.01151	0.01201	0.01955	0.02441	0.01191	0
644054	0	0	0	0	0	0
414224	2.83	3.137	1.903	2.157	2.471	1.891
143162	0	0	0	0	0	0
5599	24.56	22.13	24.35	22.49	23.13	21.53
58504	0.1845	0.2749	0.2014	0.1537	0.1909	0.1057
100689073	0	0	0	0	0	0
57705	0.1804	0.2525	0.1008	0.1359	0.08352	0.08956
105378299	0.01234	0	0	0	0	0.01164
474354	0.3082	0.4719	0.0891	0.02782	0.09501	0.1052
105378298	0.03137	0.03272	0	0.06654	0.03247	0.02959
100422895	0	0	0	0	0	0
196740	0.007071	0.02213	0.01201	0.007499	0.05854	0.01334
100506733	0	0	0	0	0	0
170370	0	0	0	0	0	0
170371	0.02251	0.03521	0	0	0.03494	0
100506769	0	0	0	0	0	0
118461	0	0	0	0	0	0
644168	0	0	0	0.04206	0	0.05612
2074	2.689	2.627	2.105	2.021	2.249	1.964
267004	2.117	2.005	1.798	1.625	1.499	1.787
1103	1.111	0.6758	0.5305	0.5644	1.006	0.6766
6572	0	0	0	0	0	0
282966	0.0367	0.05104	0.03116	0	0.05064	0.01154
55753	7.456	7.602	6.384	7.065	7.717	6.486
8505	24.97	23.67	24.36	19.34	23.2	16.91
100652748	16.61	16.48	14.24	13.36	16.42	15.31
113218477	11.64	14.04	10.67	10.62	12.24	11.22
109617009	0.3094	0.6455	0	0.6563	0	0
414189	7.114	9.824	7.621	6.838	7.3	6.94
100421577	0.5509	0.6351	0.2955	0.2767	0.2101	0.3829
387680	15.71	17.54	15.7	13.89	15.52	14.28
56624	0	0	0.01048	0.01309	0	0
259230	1.549	2.241	1.286	1.235	1.277	1.236
104355295	1.221	1.401	0.8502	1.036	0.9098	1.129
105378302	0.06116	0.1914	0.05194	0.1297	0.2532	0.4039
653308	0	0	0	0.01279	0	0
29974	0	0	0	0	0	0
5592	0	0	0	0	0.006154	0
102724719	0	0	0	0	0	0
693190	0	0	0	0	0	0
23283	48.21	46.62	46.39	40.02	49.92	42.13
100506939	0	0	0	0	0.029	0
22943	0	0	0	0	0	0
101928687	0	0	0	0	0	0
105378305	0	0	0	0	0	0
4153	0	0	0	0	0	0
105378307	0	0	0.02818	0	0	0
105378306	0	0	0	0	0	0
105378308	0	0	0	0	0	0
105378309	0	0	0	0	0	0
105378310	0	0	0	0	0	0
65217	0.002913	0	0	0	0	0
105378311	0	0	0	0	0	0
100302192	0	0	0	0	0	0
100463289	0	0	0	0	0	0
11130	212.5	207.4	175.3	183	181.5	192.4
100500834	0	0	0	0	0	0
105378313	0	0	0	0	0	0
105378314	0	0	0	0	0	0
253430	6.838	5.189	5.832	5.421	6.027	5.19
55847	39.78	32.85	37.71	33.68	30.56	33.27
112268068	0.03115	0	0.01323	0	0	0
7321	23.75	22.49	25.14	20.62	21.14	23.03
7019	60.24	46.43	63.39	54.64	59.75	54.1
105378316	0	0	0	0	0	0
80114	0.2015	0.1635	0.1458	0.1227	0.139	0.08096
107984234	0	0	0.01189	0.01485	0.01449	0
728640	0.8266	0.9405	1.106	1.169	1.452	0.8506
100507008	0	0	0	0	0	0
102724768	0	0	0	0	0	0
105682749	0	0	0	0	0	0
84457	0	0	0	0	0	0
220965	0	0	0	0	0.0132	0
102724778	0	0	0	0	0	0
107984235	0	0	0	0	0	0
105378318	0	0	0	0	0	0
105378319	0	0	0	0	0	0
220963	0.02787	0.1017	0.1775	0.1478	0.1586	0.2103
100507027	0	0	0.1876	0.1562	0	0
8030	31.21	24.52	26.35	23.86	27.65	22.07
283025	0	0	0	0	0	0
288	0	0	0.00277	0	0	0.003077
107987153	0	0	0	0	0	0
107984292	0	0	0	0	0	0
105378320	0	0	0	0	0	0
983	166.9	143.3	159.8	131	145.5	127.6
9886	0.7272	0.7586	0.4743	0.3085	0.6142	0.3512
107984236	0	0	0	0	0	0
100507058	0	0	0	0	0	0
105378323	0	0	0	0	0	0
219623	0.05833	0.08789	0.02752	0.04125	0.06038	0.07949
101928781	0.074	0.1158	0	0.07848	0	0.0349
219621	14.65	13.16	15.07	12.01	14.03	12.36
107984237	0.2136	0.08568	0.1116	0.08712	0.08502	0.2015
84159	15.93	13.22	9.272	11.66	10.82	10.12
219790	9.376	7.812	9.549	6.515	8.137	6.503
105378326	0.3181	0.531	0.2161	0.2024	0	0.1801
105378325	0	0	0	0	0	0.07046
283045	0	0	0	0	0	0
22891	0.1939	0.2473	0.2196	0.2743	0.1859	0.271
105378327	0	0	0	0	0	0
84890	35.22	35.34	47.23	44.87	48.16	43.99
1959	0.6402	0.48	65.82	62.72	71.41	61.28
107984012	0	0	0	0	0	0
105378328	0	0	0	0	0	0
29982	23.06	20.33	26.3	24.05	25.07	24.58
221037	5.856	4.446	11.09	8.774	6.964	7.523
100302150	0.6861	0	0.5826	0	0	1.294
105378330	0	0	0.2238	0	0	0
84989	0.04728	0.1973	0.2008	0.05014	0.1957	0.0892
221035	4.974	4.705	5.038	4.909	5.311	5.121
105378329	0.02578	0.08068	0.0219	0.1641	0.1067	0.02432
101929846	0.04974	0	0.2534	0.05275	0.103	0
107984238	0	0	0	0	0.04053	0
101928859	0	0	0	0	0	0
105378333	0	0	0	0	0	0
105378335	0	0	0	0	0	0
107984239	0	0	0	0	0	0
105378336	0	0	0	0	0	0
305	0	0.04877	0	0.1488	0.04839	0.08821
101928887	0	0	0	0	0	0
102724863	0	0	0	0	0	0
105378337	0	0	0	0	0	0
101928913	0	0	0	0	0	0
105378338	0	0	0	0	0	0
105378339	0	0	0	0	0.0404	0
29119	0	0.004833	0	0.004914	0.004796	0.01748
105378340	0	0	0	0	0	0
101928961	0	0	0	0	0	0
347731	0	0	0	0	0	0
102466814	0	0	0	0	0	0
100189279	0	0	0	0	0	0
56521	0.2697	0.4019	0.2291	0.2043	0.3589	0.2545
23411	32.12	25.83	38.56	30.15	38.7	27.26
26091	7.964	10.08	9.444	7.96	9.569	7.608
100009667	0	0.07026	0.05721	0	0.06972	0
84665	0	0	0	0	0	0
107984240	0	0	0	0	0	0
220202	0	0	0	0	0	0
107984241	0.05191	0	0	0.05505	0	0
64081	5.292	4.738	3.166	2.659	3.26	2.264
3189	182.6	167.8	180.7	150	164.1	141.5
55680	10.54	10.31	10.38	8.664	9.584	8.352
1763	31.89	31.34	26.9	25.36	26.9	21.94
8034	6.809	6.783	6.606	5.731	7.106	5.57
80312	2.983	2.412	1.488	1.03	1.373	1.007
55749	40.42	38.89	52.1	36.59	40.48	33.04
692211	1.884	10.81	2.4	0.9991	3.9	1.777
219736	5.752	4.909	4.567	3.83	4.555	3.416
79009	27.72	24.78	34	31.11	32.04	28.36
9188	150.7	131.4	197	180.4	188.2	157.7
26128	25.74	21.39	20.92	18.26	22.44	18
105378342	0.04624	0.09647	0.03927	0.04904	0.04786	0.08724
5552	13.68	10.43	22.51	23.79	20.81	23.49
9559	28.07	22.82	28.63	20.61	24.37	19.46
6832	44.39	48.81	45.54	46.24	46.47	46.64
101928994	0.1633	0.03406	0.08319	0.03463	0.1352	0.06161
80201	3.956	4.126	2.101	2.441	2.695	2.415
3098	31.39	38.57	25.91	33.46	31.16	33.39
6865	0.06974	0.1212	0.07897	0.09863	0.1444	0.06579
23555	5.096	5.242	3.782	4.049	3.844	4.428
105378345	0	0.04117	0	0	0	0
50674	0	0	0	0	0	0
101929021	0	0	0	0	0	0
219738	33.28	37.01	29.42	33.09	29.53	35.32
105378346	0	0	0	0	0	0
1305	0	0	0.03114	0	0	0
105378347	0	0	0	0	0	0
107984242	0.01042	0	0	0	0	0
102723350	0.04502	0.04696	0.01912	0.02387	0.0466	0.04247
55506	2.777	1.977	1.526	1.836	2.164	1.572
84883	3.204	3.707	2.012	1.771	3.276	2.162
219743	27.44	30.47	21.81	17.43	22	17.26
56681	48.99	43.65	49.87	44.82	47.53	45.94
5464	203.2	182.6	219.5	189.1	191.8	185.6
64106	0	0.007118	0.01159	0.01448	0	0
55222	32.8	35.18	21.26	20.81	23.53	21.61
1979	94.92	91.19	83.79	89.55	103.1	91.79
4838	0.2721	0.7378	0.3697	0.2885	0.3379	0.2566
27143	11.81	15.05	21.63	28.26	26.22	27.9
5551	10.68	9.047	10.9	11.46	13	12.44
140766	0	0.04197	0.02563	0.01067	0.02082	0.01898
219793	0	0	0	0	0	0
8879	31.1	35.16	27.6	31.01	32.29	31.69
5092	47.49	56.82	47.68	50.7	44.62	44.98
105378349	0	0	0	0	0	0
105378350	0	0	0	0	0	0
105378351	0	0	0	0	0	0
219699	0.7557	0.711	0.9816	1.108	1.227	1.188
728978	0	0	0.3314	0	0	0
107987148	0	0	0	0.09646	0	0
112268061	0	0.008967	0.01095	0.03191	0.0178	0
55315	9.278	9.507	6.745	8.722	8.026	8.62
105378353	0.6465	0.3653	0.4347	0.4286	0.5576	0.5083
64072	0.5055	0.8245	0.5464	0.697	0.5375	0.6763
105378356	0	0	0	0	0	0
102723377	0	0	0	0	0	0
105378355	0	0	0	0	0	0
414152	0.1827	0.2011	0.1206	0.2045	0.2416	0.2202
64115	7.431	8.939	9.665	11.57	10.74	12.23
102465689	0	0	0	1.24	2.42	0
5660	761.7	836.5	662.9	694.6	734.2	724.2
9469	0.006464	0.01349	0.00549	0.02057	0.01338	0.0122
9806	2.887	3.037	2.507	2.793	2.996	2.638
51008	25.31	25.9	21.74	20.62	23.89	19.89
119504	64.2	60.91	58.56	51.61	56.69	53.69
54541	78.79	132.2	32.49	48.56	41.28	54.66
54788	40.59	41.61	40.49	45.76	45.58	45.41
10367	53.1	51.63	47.35	46.98	51.29	48.85
90550	17.42	17.21	15.02	15.34	17.5	15.73
100616286	0	0	0	0	0	0
170392	0	0	0.04851	0.03029	0	0
84647	0	0	0	0	0	0
5033	28.89	24.72	29.33	26.55	29.03	24.9
25961	5.028	4.858	4.9	4.042	5.04	4.119
109617000	6.904	12.86	13.82	10.46	16.33	11.16
11319	23.35	24.36	25.12	24.16	25.89	23.65
317662	22.14	20.51	19.53	17.44	18.74	17.03
105378358	0.03375	0.1056	0.05733	0.0716	0.1048	0.1592
23234	100.4	94.44	90.58	84.12	84.17	82.24
414245	4.53	5.113	3.187	3.119	3.586	2.806
51021	146	144.5	116.7	117.8	124.7	119.5
118491	0.9766	1.365	1.095	1.005	0.9198	0.9489
310	43.66	47.92	38.1	43.51	39.55	42.94
118490	2.527	2.5	3.009	2.487	2.642	2.433
5532	34.42	35.59	34.03	32.87	35.98	34.64
101929145	3.365	3.999	2.892	2.855	3.103	3.02
159195	4.792	5.194	3.224	3.173	4.127	3.087
58529	0.04855	0.05064	0	0.103	0	0
79933	0.02277	0.07124	0.01933	0.04829	0.01178	0.07517
105378360	0	0.1405	0.1144	0.1429	0	0.1271
113939925	4.767	5.11	3.221	3.394	3.871	3.429
729092	3.642	3.908	2.894	2.787	3.151	2.847
729096	6.473	7.86	4.266	4.508	6.099	4.496
2749	6.27	9.112	4.906	5.006	6.999	4.253
9632	87.23	103	79.38	82.59	95.29	85.71
170384	8.128	8.58	6.136	6.316	6.846	5.825
107984243	4.523	4.279	4.065	3.068	3.375	2.779
118487	110.1	104	102.4	91.28	92.23	97.93
23053	13.44	16.58	8.657	10.51	11.6	9.924
100507331	12.19	13.08	8.481	9.858	9.352	8.605
8509	26.73	27.85	18.31	19.36	23.5	20.87
818	28.41	31.15	18.16	18.13	20.59	17.65
5328	0.6296	0.3987	8.498	9.682	9.519	9.927
414236	0.09556	0.04984	2.009	2.23	2.052	2.411
7414	6.479	6.315	5.462	5.611	6.754	5.863
107984244	0	0	0	0	0	0.1347
26985	22.28	21.48	19.96	18.12	22.43	17.12
132	12.7	13.11	13.08	12.65	10.67	11.76
102723439	0.4883	0.6367	0.311	0.259	0.5054	0.2303
23522	11.36	9.435	9.332	8.929	11.02	7.565
101929165	0.05474	0	0.06973	0	0.05666	0.07746
109623471	0	0	0.9085	1.135	1.107	0
338599	0.06641	0.03463	0.06579	0.1174	0.1489	0.09396
51207	0.04813	0.03347	0.01363	0	0.01661	0
142891	9.056	9.552	11.45	11.14	11.71	9.74
7417	177.9	186.9	181.1	180	178.3	182.2
118881	5.834	10.17	7.553	6.745	6.186	5.954
84858	0.5125	0.5702	0.7689	0.8334	0.7249	0.7896
253264	0	0	0	0	0	0.05984
100131213	0.4915	0.7296	0.5458	0.6416	0.5869	0.6598
101929234	0.414	0.3359	0.2344	0.2928	0.2857	0.217
107984293	0	0	0	0	0	0
83938	0	0	0	0	0	0
693191	0	0	0	0	0	0
105378367	0	0	0	0	0	0
112268057	0	0	0	0	0	0
3778	0.01027	0.01785	0.002907	0.001815	0.005315	0.004844
101929328	0	0	0	0	0	0
101929310	0	0	0	0	0	0
101929286	0	0	0	0	0	0
105378369	0	0	0	0	0	0
105378372	0.07348	0.07664	0.0624	0.07793	0	0
9231	8.595	9.52	6.552	7.46	8.716	7.527
101929347	0	0.1796	0.07313	0	0.08912	0.08123
100128292	0.1257	0.08738	0.07114	0.08884	0.2384	0.05926
11128	29.55	32.69	22.08	24.64	28.78	25.69
6229	494.7	402.1	542.7	429.9	424.8	418.5
105378373	0	0	0	0	0	0
105378374	0.005207	0	0	0	0	0
105378375	0	0.08669	0.03529	0	0	0.0392
100132987	0	0	0	0	0	0.02115
414243	0	0	0	0	0	0
107984245	0	0	0	0	0	0.007144
105378378	0	0.02308	0	0	0.02291	0.02088
107984246	0	0	0	0	0	0
105378379	0	0	0.05699	0	0	0.03165
283050	0.3373	0.4059	0.2203	0.08254	0.2685	0.2692
112268062	0	0.08185	0.02221	0.08323	0	0
57178	31.92	39.41	22.32	29.52	33.2	28.47
107984247	11.01	12.26	9.905	10.18	10.76	9.954
10105	165.7	169.6	157.4	171.8	168.6	169.2
219654	1.972	1.574	1.372	1.84	1.857	1.603
105378383	0	0	0	0	0	0
729815	0	0	0	0	0	0
143244	12.79	14.21	12.59	13.98	14.07	14.9
729238	0	0	0	0	0	0
653509	0	0	0	0	0	0
105378385	0.2927	0.1018	0	0.1035	0.3029	0
101929506	0.155	0.2371	0.1667	0.2082	0.246	0.1365
650623	3.836	4.602	2.833	4.238	4.732	4.021
101060691	6.329	8.435	5.529	5.966	5.822	5.341
107984248	2.93	3.177	2.143	2.707	2.762	2.381
729262	3.605	3.9	3.224	3.518	4.128	3.039
642361	3.562	5.187	3.529	4.486	3.687	3.185
283008	3.145	3.206	2.524	2.946	2.991	2.524
100288974	0	0	0	0	0	0
8512	0	0	0	0	0	0
6441	0	0	0	0	0	0
219347	0.5928	0.6509	0.2517	0.2978	0.3229	0.2943
80195	5.701	6.614	5.851	5.834	6.506	4.982
219348	0.5332	0.139	0.5094	0.2828	0.2069	0.1257
311	42.42	53.09	37.92	40.85	41.03	42.52
439990	0	0.03047	0.0248	0	0	0
100130698	0	0.03797	0	0.03861	0	0.03434
4143	5.819	6.498	4.404	4.965	5.676	4.927
143241	0	0	0	0.01941	0	0.01727
84332	0.02509	0.02617	0.08522	0.05321	0.07789	0.071
84293	17.74	17.23	14.26	14.36	14.49	14.68
81619	13.94	14.4	6.306	6.063	8.023	6.521
101929574	0.5277	0.8808	0.08964	0.2239	0.5462	0.1991
387694	0.03942	0.08225	0.03348	0.01045	0.0204	0.02789
105378387	0	0	0	0.1058	0	0
105378386	0	0	0	0	0	0
105378390	0	0	0	0	0	0
10718	0	0	0	0	0	0
107984294	0	0	0	0	0	0
101929590	0	0	0	0	0	0
107984187	0	0	0	0	0	0
105378392	0	0	0	0	0	0
105378394	0	0	0	0	0	0
105378393	0	0	0	0	0	0
105378396	0	0	0	0	0	0
105378397	0	0	0	0	0	0
107984181	0	0	0	0	0	0
105378398	0	0	0	0	0	0
105378399	0	0	0	0	0	0
27069	243.8	219.4	238.3	226	231.5	233.1
642934	0	0	0	0	0	0
387695	0.1464	0	0	0	0	0.06907
92211	0.9526	1.179	0.7761	0.4928	1.026	0.4749
340745	0.03961	0.06197	0.01682	0	0.0205	0.03737
26103	0	0	0	0	0	0
5995	0	0	0	0	0	0
170425	0	0	0	0	0	0
54462	8.04	6.377	7.359	5.834	6.731	5.124
105378400	0	0	0	0	0	0
105378401	0	0	0	0	0	0
107984249	0	0	0	0	0	0
101929624	0	0	0	0	0	0
105378402	0	0	0	0	0	0
105378403	0	0	0	0	0	0
101929646	0	0	0	0	0	0
101929662	0	0	0	0	0	0
101929684	0	0	0	0	0	0
105378404	0.009699	0	0.01647	0	0	0
100507470	0.1501	0.03132	0.0765	0.09554	0.1243	0.1983
2894	1.711	1.593	1.523	1.522	1.655	1.489
442911	0	0	0	0	0	0
23063	38.97	31.68	40.46	36.01	42.36	31.39
105378408	0.03408	0.1066	0.1447	0.03615	0.3527	0.09645
105378407	0	0	0.1845	0	0.1124	0
105378406	0	0	0	0	0	0
94233	0	0	0	0	0	0
105378409	0	0	0	0	0	0
11155	0.3386	0.4238	0.2054	0.277	0.3704	0.365
657	9.94	9.353	5.657	6.073	6.611	5.517
79812	0.7586	0.906	0.4108	0.4548	0.66	0.6741
6623	0	0.06487	0	0.06595	0.1287	0
10974	1.913	2.1	1.111	1.174	1.042	1.045
119385	0.656	0.8322	0.527	0.5265	0.4771	0.3847
643161	0	0	0	0	0	0
2746	116.6	109.8	102.2	101.5	111.3	101.1
54537	27.91	22.26	27.31	20.9	24.07	18.42
105378410	0.9599	0.928	0.7555	0.8939	0.9935	0.773
728118	3.852	4.193	2.928	3.53	4.008	3.261
728190	26.41	29.23	25.11	23.7	25.67	23.54
439994	5.856	7.096	4.471	5.563	5.714	4.873
728130	2.562	2.435	1.779	2.029	2.392	1.869
728218	0	0	0	0	0	0
112268063	1.02	1.741	0.8212	0.7727	0.9597	0.8372
112268064	0.2297	0.2696	0.317	0.1827	0.2675	0.3251
100616296	0	0	0	0	0	0
9562	18.67	17.07	14.35	14.23	14.03	13.18
105378412	0	0	0	0	0	0
9060	0.3413	0.3026	0.2608	0.1267	0.2472	0.2897
84896	27.52	24.16	26.46	24.21	26.58	23.31
142913	0.4466	0.5279	0.4046	0.2842	0.3698	0.2247
100144748	6.789	6.404	2.406	2.207	2.688	2.311
5728	29.65	24.46	19.38	14.33	17.91	13.54
107987150	1.672	2.073	1.253	0.939	0.9978	0.761
105378414	0.614	0.1281	0.1043	0	0	0.2317
105378415	0.03314	0.03025	0	0.01318	0.01286	0.007815
105378416	0	0	0	0	0	0
101929727	0.03859	0.01342	0.04916	0.0614	0.05991	0.03034
55328	0.02087	0.01979	0.01772	0.004025	0.009819	0.007159
142910	0	0	0	0	0.01176	0.04289
8513	0	0	0	0	0.04435	0
643414	0	0	0	0	0	0
643418	0	0.01603	0.006527	0.0163	0	0.00725
340654	0.05585	0.03884	0.04743	0.01974	0.04817	0.01756
118932	0.5072	0.3754	0.4029	0.2429	0.4064	0.2778
57559	17.92	18.78	16.19	14.53	17.44	14.45
105379869	1.296	1.931	0.6288	1.57	3.64	1.048
100132116	1.02	1.16	1.154	0.7864	1.215	1.282
59	2.653	2.549	1.927	1.999	2.602	1.712
355	3.376	2.632	2.239	2.133	2.219	1.859
100302740	0.2437	0.1271	0.03449	0.04308	0.1682	0.07663
100616192	0	0	0	0	0	0
100616128	0	0	0	0	0	0
105378418	0	0	0	0	0	0
9023	0	0	0	0	0	0
3988	53.52	47.59	45.34	43.61	47.74	43.96
105378419	0.1361	0.03549	0.0289	0.1083	0.1761	0.09629
3433	3.404	2.018	1.769	1.184	1.502	1.053
3437	2.683	1.336	1.232	0.8717	1.176	0.7297
101926887	0.02242	0.02338	0.009519	0.01189	0.06961	0.02115
439996	0	0	0	0	0	0
3434	1.215	0.8077	0.805	0.4814	0.7047	0.5163
107984251	1.179	1.553	0.9483	0.9211	1.027	1.024
24138	11.75	8.187	10.12	8.224	9.826	7.537
387700	0.008015	0.00836	0	0	0	0.007561
101926906	0	0	0	0	0	0
53354	4.391	4.148	2.18	1.876	2.522	1.96
406901	0	0	0	0	0	0
105378421	0.141	0.1811	0.06449	0.1036	0.02246	0.08187
283011	0.3792	0.5214	0.2049	0.2742	0.2319	0.1626
9585	7.144	5.39	9.457	8.687	6.766	7.597
105378424	0	0	0	0	0	0
643529	0	0	0.0125	0	0	0
105378425	0	0	0	0	0	0
101926924	0	0	0	0	0	0
105378426	0	0	0	0	0	0
101926942	0	0	0	0	0	0
3363	0.0449	0.02342	0.07626	0.01191	0.02324	0.01059
10556	25.04	22.75	24.57	23.13	23.43	23.39
27063	0.1918	0.2335	0.1901	0.1356	0.03309	0.09049
105378427	25.55	24.95	13.29	11.02	14.78	11.7
107984252	7.144	10.97	3.2	1.665	3.819	2.222
105378430	0	0	0	0	0	0
100874184	0	0	0.09926	0	0	0
105378429	0.3063	0.6069	0.156	0.1299	0.2219	0.1156
119369	1.971	2.056	1.28	0.9221	1.14	0.7655
84333	27.51	20.64	23.4	17.76	22.6	16.37
100188947	0	0.06436	0	0	0	0.1164
143279	3.483	3.186	3.731	2.652	3.087	2.266
105378433	0	0	0	0	0	0
5507	0	0	0	0	0	0
107984253	0	0	0	0	0	0
100507633	1.327	1.125	1.62	1.583	1.202	1.095
80351	30.24	29.31	28.19	25.94	31.01	25.63
143282	3.387	4.977	3.443	4.064	4.043	4.175
9044	26.55	21.3	31.19	26.25	30.77	22.68
22849	1.622	1.96	1.017	1.27	1.192	1.211
107984254	0.03211	0.03349	0.02726	0	0.08307	0.06057
54708	28.01	29.88	28.04	26.31	28.73	28.57
100507674	0.2002	0	0.17	0.4246	0.2762	0.4406
3416	23.46	18.99	22.2	19.19	22.3	16.17
3832	73.63	54.25	62.58	42.67	52.49	35.03
3087	0.3295	0.3055	0.2798	0.3883	0.5305	0.1381
54536	6.844	5.723	9.218	8.155	8.213	6.729
340665	0	0.02288	0.01863	0.02326	0	0.06207
1592	1.07	1.01	3.527	2.135	3.138	2.5
26509	0	0	0.006318	0.00789	0	0
55165	66.95	56.8	64.8	49	53.03	44.13
105378436	0.07478	0	0	0	0	0
338557	0	0	0	0	0	0
5950	0	0	0	0	0	0
5146	0.6015	0.4706	0.5268	0.3788	0.428	0.3369
118924	12.1	9.767	14.27	9.806	12.17	8.372
101927013	0	0	0	0	0	0
9211	0	0	0	0	0	0
105378437	0	0	0	0	0	0
159371	3.636	3.693	3.014	2.892	3.297	2.274
266971	4.162	4.638	3.194	3.634	3.633	3.643
105378438	1.772	0.8802	1.147	1.074	1.048	1.353
51196	1.11	0.9371	1.243	0.8719	1.088	0.8769
101927049	0	0.05526	0	0.02809	0	0
107984255	0	0	0	0	0	0
100128054	0	0.04676	0	0	0.0464	0
64318	24.48	20.82	30.54	21.8	26.1	20.23
23232	0	0.009989	0.008133	0	0	0
3070	29.96	25.61	27.52	22	28.41	21.4
1562	0	0	0	0	0	0.02578
1557	0	0	0	0	0	0
1559	0	0	0	0	0	0
107984256	0	0	0	0	0	0
1558	0	0.06506	0.05297	0.03307	0.06455	0
107984258	0.01058	0	0	0	0	0
107984257	0	0.03576	0	0	0.01183	0.02156
142827	0	0	0	0	0	0
9124	134.9	157.8	123	127.5	131.3	130.8
10580	1.077	0.8623	0.7343	0.7561	1.028	0.694
5832	114.3	122.1	95.54	109.7	112.7	112.5
26123	42.52	41.22	37.46	39.45	41.95	41.37
953	0.9519	0.9566	0.769	0.7757	0.825	0.679
728558	0.2826	0.5628	0.2619	0.2589	0.2925	0.2666
387707	0.03559	0.08044	0.06549	0.04404	0.0921	0.09513
54619	16.86	15.44	17.95	16.13	17.71	16.37
100422892	0	0	0	0	0	0.7005
9849	8.253	5.834	9.203	6.032	6.611	5.248
29760	0.1699	0.2362	0.1803	0.1351	0.1026	0.1469
1791	114.8	75.81	112.9	62.62	106.7	60.28
93377	0.2833	0.3939	0.1203	0.1502	0.1466	0.1188
7093	0.1305	0.2043	0.09503	0.1286	0.09651	0.1319
56889	75.96	64.76	79.91	70.86	77.71	69.13
105378443	0.6798	0.839	0.9758	1.097	0.7928	1.301
118788	3.036	3.484	3.739	5.22	4.478	5.275
728658	288.3	280.6	305.2	296.6	286.3	297.1
693192	0	0	0	0	0	0
102723665	2.107	2.342	1.819	1.905	2.36	1.369
84458	9.789	8.831	8.433	7.744	9.961	6.828
6585	70.61	80.59	53.86	62.17	69.63	61.72
105378444	0.4181	0.4967	0.1874	0.1971	0.1923	0.0986
100505540	0.7329	0.86	0.389	0.3886	0.2844	0.5185
100533184	37.32	36.94	24.17	28.34	33.11	28.93
112268065	0.105	0.07303	0.02973	0.01856	0.01812	0.03302
105378447	0.5836	0.7258	0.4194	0.2381	0.2555	0.2117
84986	61.83	57.78	45.25	45.74	51.77	47.82
10023	4.987	5.75	3.891	4.277	4.051	4.412
23401	13.17	12.24	13.39	11.69	12.37	12.35
105378448	0.6212	0.648	0.211	0.2636	0.2572	0.2344
23223	51.87	65.8	61.56	77.98	71.49	80.51
644215	1.047	1.931	1.162	1.281	1.25	1.215
5223	492.8	542.6	483.9	520.4	498.1	540.3
51013	32.31	37.43	30.77	35.55	31.27	33.9
84287	61.17	62.4	52.98	60.21	53.84	55.53
64210	34.27	39.67	28.57	28.43	30.64	29.74
80019	6.592	8.315	7.876	6.95	7.021	7.013
26287	0.08366	0.04363	0.1421	0.04436	0.04329	0.07892
112817	0.07617	0.05297	0.04312	0.08078	0.1051	0
414157	0	0	0	0	0	0
118812	6.161	6.073	5.059	4.691	5.465	4.577
55361	28.01	31.59	29.98	34.37	32.44	34.94
60370	4.267	5.291	6.871	6.233	7.166	6.531
83742	23.14	28.18	18.53	18.42	20.54	17.6
118813	19.65	21.16	20.89	21.79	23.61	21.05
6425	0	0	0.0854	0.03555	0.06939	0
107984260	0	0.285	0	0	0	0
100505561	0	0	0	0	0.1563	0
401647	0.2398	0.2983	0.0705	0.137	0.105	0.174
55118	0	0.01675	0.01364	0.03407	0	0.01515
113839520	0	0	0	0	0	0
27291	12.01	9.681	13.04	10.06	10.73	8.809
84171	0.226	0.1473	0.1559	0.2097	0.2485	0.2265
105378449	0	0	0	0	0	0
84795	1.914	2.28	0.8652	0.9757	1.361	0.9843
100302133	1.403	3.658	0.5956	0.7438	0.7259	1.323
3257	17.7	21.5	15.6	16.61	18.8	16.65
100616482	2.744	6.679	1.554	3.881	3.787	5.178
101927278	1.041	1.154	0.6079	0.4831	0.3367	0.5524
60495	0	0	0.0195	0	0	0.01083
102465253	0	0	0	0	0	0
26507	0.4359	0.5413	0.2644	0.3413	0.5371	0.3035
2805	48.54	54.75	49.65	56.86	52.22	55.24
107984261	0.3518	0.2393	0.2728	0.4055	0.3166	0.3174
101927300	1.753	3.044	1.354	1.416	1.545	1.014
101927324	0	0	0	0	0	0
159296	0.05404	0	0	0.02866	0	0
81894	12.21	12.33	8.771	8.351	8.824	8.3
105378450	0.07168	0.1122	0	0	0.1113	0.03381
57089	10.21	10.42	7.111	8.07	9.266	7.677
1355	24.29	26.91	17.51	18.14	21.02	18.01
51076	59.09	63.37	54.93	51.66	49.34	49.04
1244	0.4327	0.5597	0.3748	0.4681	0.4479	0.4164
23268	8.519	9.573	6.144	7.706	7.832	7.056
100188954	2.068	2.753	1.312	2.017	1.796	1.637
1369	0	0	0	0	0.03522	0.0321
